Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
OG0007835_1 	10	3	108827	constrained	0.32976201415051	0.6191534649799294
OG0008643_1 	3	8	6538	accelerated	0.32976445396145615	0.6190024394667294
OG0005327_1 	10	9	2945157	accelerated	0.32978172913551373	0.6188793303801889
OG0005227_1 	9	9	108827	accelerated	0.3305888406969051	0.6202381439751781
OG0002158_1 	10	9	2945157	accelerated	0.3306210757489946	0.6201428465015671
OG0002247_1 	10	9	2945157	accelerated	0.3308580757231895	0.6204315760925188
OG0004630_1 	10	9	2945157	constrained	0.3309504455776007	0.6204490155670431
OG0003266_1 	10	9	2945157	accelerated	0.3310203765651166	0.6204243896022225
OG0004790_1 	10	9	2945157	constrained	0.3310387258307342	0.6203031217335057
OG0001813_1 	10	9	2945157	accelerated	0.3310590842972917	0.6201856786095992
OG0002324_1 	10	9	2945157	accelerated	0.33128521894315666	0.6204536861299993
OG0005596_1 	9	8	177756	accelerated	0.33151061004973115	0.6207201670748163
OG0005217_1 	10	9	2945157	constrained	0.33160236129304765	0.6207363499994418
OG0004067_1 	10	8	1142981	constrained	0.3317200180579324	0.6208010059821341
OG0004420_1 	10	9	2945157	accelerated	0.33184546243516455	0.6208802001323256
OG0003518_1 	10	9	2945157	accelerated	0.3319031844919169	0.620832678429784
OG0001589_1 	3	9	6538	constrained	0.33190578158458245	0.6206820938045183
OG0007942_1 	7	6	6538	constrained	0.3322116855307434	0.6210986431111696
OG0005566_1 	10	9	2945157	accelerated	0.33230180622501826	0.6211116593329983
OG0007947_1 	4	6	6538	accelerated	0.3323133414932681	0.6209778202685062
OG0003812_1 	10	9	2945157	accelerated	0.3325014566330792	0.6211739318640491
OG0007922_1 	6	8	6538	constrained	0.33251758947690424	0.6210487311335329
OG0006500_1 	10	8	1142981	constrained	0.3325931680822546	0.6210345931015898
OG0002392_1 	6	7	6538	accelerated	0.3326193390452876	0.6209282287751196
OG0006963_1 	9	8	65946	accelerated	0.33266612076547475	0.620860383807429
OG0002305_1 	10	9	2945157	accelerated	0.332837602728284	0.6210252447608177
OG0006179_1 	8	8	12817	accelerated	0.33302122347066165	0.6212126668587342
OG0005692_1 	9	8	40822	accelerated	0.33305570525696926	0.6211218633119359
OG0003107_1 	10	9	2945157	accelerated	0.33318325598577725	0.621204627797746
OG0006654_1 	10	7	177756	constrained	0.3332545763436505	0.6211825382357687
OG0000722_2 	9	7	65946	accelerated	0.3333030054893398	0.6211178013971753
OG0005187_1 	6	9	23647	constrained	0.33330514208389717	0.6209668511410895
OG0002025_1 	10	9	2945157	accelerated	0.33345488919402355	0.6210909145611376
OG0005689_1 	9	9	108827	accelerated	0.33354161689302186	0.621097565837442
OG0004956_1 	10	7	177756	constrained	0.3336033572979602	0.6210576958271348
OG0006649_1 	10	8	1142981	constrained	0.33387227162489896	0.621403438018034
OG0002546_1 	6	9	2945157	accelerated	0.3339080666618225	0.6213152341547464
OG0006409_1 	9	8	23647	accelerated	0.33434830415292227	0.6219794479995457
OG0000328_1 	6	7	6538	accelerated	0.33435301315386967	0.6218333304896047
OG0000668_1 	7	6	6538	constrained	0.33435301315386967	0.6216785300588131
OG0007478_1 	3	9	6538	accelerated	0.33435301315386967	0.6215238066814964
OG0003725_1 	10	9	2945157	accelerated	0.33440356817382355	0.6214631128863618
OG0007606_1 	4	8	6538	accelerated	0.3344553243574051	0.6214046810013578
OG0005810_1 	9	9	177756	accelerated	0.3345147280541866	0.6213604834212185
OG0001291_1 	10	7	177756	accelerated	0.3345222557270804	0.6212199721595135
OG0006634_1 	10	8	1142981	constrained	0.3346719300640077	0.6213434366512736
OG0002271_1 	10	9	2945157	accelerated	0.3347166254463273	0.6212719869429967
OG0000008_2 	10	8	1142981	constrained	0.33524761414818005	0.6221029639932315
OG0000488_1 	9	7	6538	accelerated	0.33527072499235244	0.621991317677069
OG0004926_1 	9	7	6538	accelerated	0.33527072499235244	0.6218368624206309
OG0007228_1 	7	8	6538	accelerated	0.33527072499235244	0.6216824838549851
OG0007074_1 	9	6	65946	accelerated	0.33554726594486395	0.6220408362725711
OG0000009_12 	7	7	6538	accelerated	0.33557662893851326	0.6219409036083761
OG0002443_1 	10	9	2945157	accelerated	0.3358377915133637	0.6222705196758406
OG0007407_1 	10	6	267920	accelerated	0.33597103504908366	0.6223630111065491
OG0001487_2 	10	7	177756	constrained	0.33650990099009903	0.623206657697756
OG0006337_1 	10	8	712130	accelerated	0.33659120206930837	0.6232026991213843
OG0000191_3 	10	8	177756	accelerated	0.33664123855172257	0.623140870072569
OG0007038_1 	7	8	6538	constrained	0.33680024472315695	0.6232807303858422
OG0003173_1 	9	8	23647	accelerated	0.33680115030026225	0.623128013770785
OG0007777_1 	4	9	40822	accelerated	0.33687717407280393	0.6231143172733464
OG0005782_1 	9	9	427482	constrained	0.3369826097940966	0.6231550167249587
OG0007541_1 	10	4	40822	accelerated	0.3370406663400294	0.6231081031915049
OG0006795_1 	6	9	6538	constrained	0.3371061486693178	0.6230749379884025
OG0000511_3 	7	3	6538	accelerated	0.3371061486693179	0.6229207878305629
OG0003527_1 	10	7	23647	constrained	0.3377029769959405	0.6238692889395695
OG0005926_1 	9	6	6538	accelerated	0.3377179565616396	0.6237426848563021
OG0003592_1 	10	9	2945157	constrained	0.33772833178163814	0.6236076415518059
OG0005053_1 	10	9	2945157	accelerated	0.3379300462998803	0.6238258813182912
OG0002977_1 	10	8	1142981	constrained	0.33794405540565603	0.6236975907647258
OG0006226_1 	4	8	6538	accelerated	0.33802386050780053	0.6236907643608602
OG0003881_1 	9	9	177756	accelerated	0.33805891221674655	0.6236013868478341
OG0002620_1 	10	9	2945157	constrained	0.33836123328871787	0.6240049509712182
OG0001420_1 	10	8	427482	accelerated	0.3383768205444908	0.6238796525911631
OG0006597_1 	9	8	177756	constrained	0.33867392747443154	0.6242733376867051
OG0005594_1 	9	9	65946	constrained	0.338792345252176	0.6243375343420929
OG0007089_1 	8	8	108827	constrained	0.3388649979784614	0.6243173828073824
OG0000754_1 	6	8	6538	accelerated	0.3389415723462833	0.6243044645756818
OG0006829_1 	6	7	6538	accelerated	0.3392474762924442	0.6247138561213673
OG0006066_1 	7	9	23647	accelerated	0.3392539964476021	0.6245718756389304
OG0002361_1 	10	9	2945157	accelerated	0.33933031548838977	0.6245584342983694
OG0006032_1 	10	6	267920	accelerated	0.33944981523646	0.6246244567630254
OG0003015_1 	9	8	6538	accelerated	0.33955338023860504	0.6246611322665372
OG0007142_1 	8	7	6538	constrained	0.3401651881309269	0.6256325511326996
OG0002412_1 	10	8	427482	accelerated	0.34027790773837374	0.6256857934263697
OG0002111_1 	10	9	2945157	accelerated	0.3403095532041174	0.6255899711743915
OG0005695_1 	10	9	2945157	accelerated	0.3404575933026116	0.6257081113132889
OG0007692_1 	9	6	6538	accelerated	0.3404710920770878	0.6255789881239283
OG0005561_1 	10	7	177756	accelerated	0.34059430448822525	0.6256514658688034
OG0003746_1 	10	9	2945157	accelerated	0.34073737550710526	0.6257603780827562
OG0006182_1 	10	8	712130	accelerated	0.34076464426039355	0.6256566194643263
OG0001987_1 	10	4	6538	constrained	0.3407769960232487	0.625525530424587
OG0006476_1 	7	7	6538	constrained	0.3407769960232487	0.6253718386480699
OG0008317_1 	4	8	6538	constrained	0.3410828999694096	0.625779459560678
OG0000381_3 	9	9	108827	accelerated	0.3412603605755977	0.6259512851520479
OG0002132_1 	10	8	1142981	constrained	0.34140340930963403	0.6260599224487249
OG0001056_1 	10	6	6538	accelerated	0.3416947078617314	0.6264402977465076
OG0007289_1 	7	8	6538	accelerated	0.3416947078617314	0.6262865700660789
OG0004274_1 	10	9	2945157	accelerated	0.3417335902983484	0.6262041673057812
OG0006875_1 	9	9	427482	accelerated	0.34178281190786985	0.6261407461711749
OG0006923_1 	10	8	427482	constrained	0.34180928409016476	0.6260356897669055
OG0002642_1 	10	8	427482	accelerated	0.3419980256478635	0.6262278140632245
OG0001038_1 	9	3	6538	accelerated	0.3420006118078923	0.6260790611747911
OG0009064_1 	4	5	6538	accelerated	0.3420006118078923	0.6259256480257652
OG0003655_1 	10	9	2945157	constrained	0.3420771528667654	0.6259123603042309
OG0003406_1 	10	7	177756	constrained	0.3421467146714671	0.6258863119963722
OG0004400_1 	7	8	6538	constrained	0.34230651575405324	0.6260253100311028
OG0006715_1 	7	6	6538	accelerated	0.34241126070991434	0.6260635755795226
OG0005461_1 	10	9	2945157	accelerated	0.3427766618180139	0.6265782885753172
OG0000873_2 	9	7	6538	constrained	0.34291832364637503	0.6266838657486604
OG0004234_1 	10	9	2945157	accelerated	0.34302724345262103	0.6267295698012785
OG0003716_1 	9	8	108827	accelerated	0.34324518037968865	0.6269743830413046
OG0007124_1 	9	7	40822	constrained	0.3435402479055411	0.6273599294881385
OG0003964_1 	9	9	427482	accelerated	0.34361680725738164	0.6273463538023426
OG0006977_1 	7	9	23647	accelerated	0.34365220333248747	0.6272576507063414
OG0003085_1 	10	9	2945157	accelerated	0.34381701700559697	0.6274051551465437
OG0001339_1 	3	8	6538	accelerated	0.34383603548485775	0.6272866021095267
OG0004478_1 	8	8	12817	constrained	0.3438914027149321	0.6272344046099703
OG0004298_1 	10	9	2945157	constrained	0.3440648167200083	0.6273974892777691
OG0000984_2 	10	8	712130	accelerated	0.34407868314698886	0.6272696325176617
OG0000755_2 	4	7	6538	accelerated	0.3441419394310187	0.62723185593223
OG0006749_1 	3	8	6538	accelerated	0.3441419394310187	0.6270788352306119
OG0003275_1 	10	9	2945157	accelerated	0.34456944099243914	0.6277046718957385
OG0000658_1 	10	8	177756	constrained	0.34458471162717436	0.6275794223709743
OG0004392_1 	10	9	2945157	accelerated	0.34460067881138745	0.6274555022043522
OG0000051_2 	4	5	6538	constrained	0.34475374732334046	0.6275812183178235
OG0007222_1 	6	9	6538	accelerated	0.3447537473233405	0.6274282989176487
OG0007216_1 	9	8	23647	accelerated	0.3449209168569737	0.6275796170535289
OG0005857_1 	5	8	108827	constrained	0.3449353131431932	0.6274529600259401
OG0004164_1 	10	9	2945157	accelerated	0.34494157848773643	0.6273115777270278
OG0002253_1 	10	8	1142981	constrained	0.344981749589672	0.6272319103420789
OG0003487_1 	10	7	177756	accelerated	0.3450914205344585	0.6272786127943224
OG0002819_1 	10	9	2945157	accelerated	0.3451127074089315	0.6271646743643089
OG0004249_1 	10	8	427482	constrained	0.3451357243779884	0.6270539346580383
OG0006591_1 	10	8	1142981	constrained	0.34514098135763455	0.6269109897276685
OG0008051_1 	6	8	6538	accelerated	0.34536555521566226	0.6271663826661272
OG0003666_1 	10	9	2945157	accelerated	0.3453890941983221	0.6270566710178094
OG0002185_1 	10	9	2945157	accelerated	0.3457089423010321	0.6274848335471224
OG0001687_1 	10	9	2945157	constrained	0.34576047665904064	0.6274258989714223
OG0004645_1 	9	9	65946	accelerated	0.3457980772146908	0.6273417145291537
OG0003077_1 	9	9	177756	accelerated	0.3460136366704921	0.6275803429557809
OG0000066_8 	10	7	177756	accelerated	0.3460136366704921	0.6274279806486782
OG0003131_1 	10	9	2945157	accelerated	0.346148988098391	0.6275210660453597
OG0003842_1 	4	8	6538	accelerated	0.34658917100030595	0.628166590196866
OG0006396_1 	8	8	12817	accelerated	0.34675405742821475	0.628312968202653
OG0005097_1 	10	8	427482	accelerated	0.34688874333302144	0.6284045655964922
OG0003742_1 	10	9	2945157	accelerated	0.3469136355796042	0.6282972706459902
OG0001647_2 	8	9	65946	accelerated	0.3469610578672814	0.6282308221116908
OG0000451_3 	10	9	2945157	accelerated	0.3470637129271602	0.6282643896880659
OG0006904_1 	10	8	427482	constrained	0.3470819960513142	0.6281452455796621
OG0006305_1 	9	8	267920	constrained	0.3471282901121214	0.6280768408060646
OG0006658_1 	10	8	1142981	constrained	0.3471864971460768	0.6280300186931577
OG0005597_1 	8	9	65946	accelerated	0.3474159893242751	0.6282929840830535
OG0004676_1 	9	9	177756	constrained	0.34769009203627443	0.6286364796463165
OG0005428_1 	10	9	2945157	accelerated	0.3478439793178475	0.6287625076294779
OG0002568_1 	10	7	1142981	accelerated	0.34794317281058007	0.6287896340968359
OG0006064_1 	10	8	712130	accelerated	0.34797408309250377	0.6286933784755468
OG0004134_1 	9	8	40822	constrained	0.34853755328009406	0.6295591258643343
OG0004592_1 	7	9	23647	accelerated	0.3487270574304322	0.6297491276469772
OG0001003_1 	6	8	6538	constrained	0.34873049862343225	0.6296031168040646
OG0003341_1 	10	9	2945157	accelerated	0.3488619247657503	0.6296881865817759
OG0002168_1 	10	9	2945157	accelerated	0.34915936312877993	0.6300727913043869
OG0000974_2 	5	9	65946	accelerated	0.34922512358596425	0.6300392386626974
OG0007680_1 	7	6	6538	accelerated	0.34934230651575404	0.6300984514286807
OG0008056_1 	5	8	6538	accelerated	0.34934230651575404	0.6299463272250524
OG0007491_1 	5	9	427482	accelerated	0.3493798337177694	0.6298619304943325
OG0001349_1 	9	8	177756	accelerated	0.3494453070501137	0.6298279436190393
OG0001596_1 	10	9	2945157	accelerated	0.3496224977488398	0.6299952800207682
OG0002683_1 	10	9	2945157	accelerated	0.34964626565456136	0.6298861452421415
OG0001509_1 	10	8	1142981	constrained	0.3499389319922869	0.63026136557762
OG0003647_1 	9	9	65946	accelerated	0.34998331968580354	0.6301893478141916
OG0006901_1 	10	7	427482	accelerated	0.3500095912266009	0.6300847521984773
OG0005690_1 	10	8	177756	accelerated	0.3500303787213934	0.6299703370289368
OG0000802_2 	10	7	177756	accelerated	0.3500528814779811	0.6298590633001785
OG0002356_1 	9	8	65946	accelerated	0.3501349589057714	0.6298550115768802
OG0005333_1 	9	8	108827	accelerated	0.3502288056163049	0.6298721283766389
OG0000490_1 	5	4	6538	constrained	0.35026001835423676	0.6297766194241199
OG0007444_1 	5	8	6538	accelerated	0.3502600183542368	0.629625048637255
OG0005824_1 	9	9	177756	constrained	0.35027790904385786	0.6295057032359419
OG0007848_1 	5	7	6538	accelerated	0.3505659223003976	0.6298717521437743
OG0002677_1 	10	9	2945157	accelerated	0.3505922283022789	0.6297675212096491
OG0006627_1 	10	8	1142981	constrained	0.35075608842787503	0.6299103689511417
OG0003568_1 	9	9	427482	accelerated	0.35105735940862726	0.6302998599574609
OG0002854_1 	7	9	6538	accelerated	0.3511777301927195	0.6303644476831103
OG0006443_1 	8	9	65946	accelerated	0.3514800436734199	0.630755513262079
OG0004267_1 	10	9	2945157	constrained	0.3515156700844706	0.6306679173338724
OG0005077_1 	10	9	2945157	accelerated	0.3515667124368622	0.6306080151755341
OG0006012_1 	10	8	1142981	constrained	0.35171672843459423	0.630725628974306
OG0002998_1 	10	6	6538	constrained	0.3517895380850413	0.630704767152466
OG0007898_1 	7	6	6538	constrained	0.3517895380850413	0.6305534101169123
OG0010306_1 	4	3	6538	constrained	0.35198776758409783	0.6307573503084517
OG0002140_1 	10	9	2945157	accelerated	0.3520250934757778	0.6306729247230953
OG0003307_1 	9	6	6538	accelerated	0.35209544203120224	0.6306476874175179
OG0004699_1 	10	9	2945157	accelerated	0.35212152326470525	0.6305431928228443
OG0008306_1 	4	5	6538	accelerated	0.35240134597736306	0.6308930136876617
OG0003606_1 	10	9	2945157	accelerated	0.3525737925564352	0.6310504808540652
OG0000446_3 	9	6	6538	constrained	0.3530131538696849	0.6316854926336072
OG0007708_1 	10	6	23647	constrained	0.35306553911205074	0.6316279069767442
OG0001999_1 	10	7	177756	constrained	0.35358513068034786	0.6324059724740225
OG0003588_1 	10	9	2945157	accelerated	0.3536725488837913	0.6324108852317541
OG0001047_1 	9	9	267920	accelerated	0.35373245744998505	0.6323666167290422
OG0000994_2 	9	4	6538	constrained	0.3539308657081676	0.6325699057129227
OG0001649_1 	9	7	6538	constrained	0.3539308657081676	0.6324185731995943
OG0007776_1 	4	9	6538	accelerated	0.3539308657081677	0.6322673130768487
OG0006849_1 	8	8	6538	constrained	0.35454267360048947	0.633208806581075
OG0003587_1 	9	9	65946	accelerated	0.35459315197282626	0.6331475620571455
OG0004183_1 	8	9	23647	constrained	0.35461772665764546	0.6330401052595492
OG0006082_1 	10	8	267920	constrained	0.35462078232308153	0.6328942946645391
OG0001893_1 	10	8	427482	constrained	0.35503551010096285	0.6334830924376712
OG0003168_1 	9	9	267920	accelerated	0.3550462824723798	0.6333510111741593
OG0004487_1 	10	8	427482	constrained	0.35516650915589826	0.6334141969640411
OG0002722_1 	10	9	2945157	accelerated	0.35528469197473267	0.633473708369367
OG0000288_2 	9	7	6538	accelerated	0.3554603854389722	0.6336357085545783
OG0006131_1 	6	8	6538	constrained	0.3554603854389722	0.6334845189319216
OG0001574_1 	10	9	2945157	constrained	0.35559761317358685	0.6335779038152481
OG0001597_1 	6	8	6538	accelerated	0.3557662893851331	0.6337272633955543
OG0004800_1 	9	8	23647	accelerated	0.3558619522923363	0.6337465240036863
OG0006339_1 	6	9	65946	accelerated	0.3558669214205562	0.6336042994255385
OG0006004_1 	10	8	1142981	constrained	0.35591449779000306	0.6335379847458372
OG0006277_1 	9	9	177756	accelerated	0.35619613402641825	0.6338882356548292
OG0001992_1 	10	7	177756	constrained	0.3562853703266165	0.6338960054715337
OG0004212_1 	10	7	177756	constrained	0.35646538630303437	0.6340652465580766
OG0003714_1 	10	9	2945157	constrained	0.3565164068850448	0.6340050102439048
OG0000497_2 	6	8	6538	accelerated	0.35668400122361577	0.6341520602568879
OG0006406_1 	9	7	6538	accelerated	0.35668400122361577	0.6340011435362175
OG0008962_1 	3	8	6538	accelerated	0.35668400122361577	0.6338502986293567
OG0006534_1 	10	7	177756	constrained	0.35676192619261926	0.6338379702028243
OG0005070_1 	10	7	177756	constrained	0.3568221964693572	0.633794289043907
OG0005922_1 	10	8	1142981	accelerated	0.356893507638844	0.6337702350343618
OG0004906_1 	10	8	1142981	constrained	0.3571113607491942	0.6340063592668722
OG0002182_1 	10	8	177756	constrained	0.3571750039379824	0.6339686559916328
OG0003963_1 	10	9	2945157	accelerated	0.3575480756824445	0.6344800611242999
OG0001052_2 	8	9	6538	constrained	0.3576017130620985	0.6344245118434236
OG0001333_1 	6	8	6538	accelerated	0.35760171306209854	0.634273852970984
OG0006637_1 	10	8	1142981	constrained	0.3577395388228048	0.6343676674899167
OG0000826_2 	9	7	6538	constrained	0.3579076170082594	0.6345150703619011
OG0002301_1 	8	8	6538	constrained	0.3579076170082594	0.6343644972555029
OG0003111_1 	10	8	1142981	constrained	0.3579985091707	0.6343750569385428
OG0002219_1 	10	8	1142981	constrained	0.3580142573675314	0.6342524877319953
OG0005249_1 	8	9	6538	accelerated	0.3582135209544203	0.6344550125702075
OG0001080_2 	10	7	177756	constrained	0.3582326334976035	0.6343384399226175
OG0000759_1 	8	9	108827	accelerated	0.35825997463841364	0.6342364898256249
OG0008688_1 	4	6	6538	accelerated	0.3583231334149327	0.6341979818663821
OG0004849_1 	10	6	6538	accelerated	0.3585194249005812	0.6343950686051744
OG0001059_1 	10	9	2945157	accelerated	0.3590216858371803	0.6351333423775224
OG0007019_1 	10	7	177756	constrained	0.35912466246624664	0.6351650731613535
OG0001817_1 	6	9	6538	accelerated	0.35913123279290304	0.6350263204853677
OG0007032_1 	7	7	6538	constrained	0.35913123279290304	0.6348760183976788
OG0002865_1 	10	9	2945157	accelerated	0.3594495081401682	0.6352883048506665
OG0004300_1 	10	9	2945157	accelerated	0.3596355768878169	0.6354667905784491
OG0000141_1 	4	4	6538	accelerated	0.3597430406852249	0.6355063318065148
OG0001907_1 	9	8	23647	accelerated	0.35989173644591055	0.6356186756950829
OG0005479_1 	10	9	2945157	constrained	0.360004155962686	0.635666912738842
OG0006419_1 	7	8	6538	accelerated	0.3600489446313857	0.6355957379938123
OG0002291_1 	5	9	65946	accelerated	0.36032511448761106	0.6359329584376104
OG0004574_1 	10	8	1142981	constrained	0.36039398488873026	0.6359042459565146
OG0005349_1 	10	8	712130	accelerated	0.3604157714548911	0.6357924886623952
OG0004995_1 	10	8	1142981	constrained	0.36047272587288753	0.635742807448547
OG0001058_2 	10	7	177756	constrained	0.360497299729973	0.6356360556381417
OG0001922_1 	9	9	267920	accelerated	0.3606300388175575	0.6357200283050123
OG0001068_2 	7	8	6538	accelerated	0.36066075252370755	0.6356241530437876
OG0002070_1 	10	8	712130	constrained	0.3607474955696789	0.6356270451545014
OG0003971_1 	10	9	2945157	accelerated	0.36096522144218224	0.6358606695640705
OG0005681_1 	10	8	1142981	constrained	0.3610274123612846	0.6358202647786925
OG0004720_1 	9	8	65946	constrained	0.3611439662754375	0.6358755973859601
OG0006694_1 	10	8	1142981	constrained	0.361398369886648	0.6361735622633452
OG0007212_1 	7	8	12817	accelerated	0.36142322097378277	0.6360673980803919
OG0004288_1 	10	8	712130	accelerated	0.36159253611038555	0.6362154657734912
OG0006343_1 	5	7	6538	accelerated	0.36188436830835113	0.6365789794854156
OG0001153_1 	4	8	6538	constrained	0.3618843683083512	0.6364290903920591
OG0003533_1 	7	9	12817	accelerated	0.3620474406991261	0.6365659921331857
OG0002711_1 	10	9	2945157	accelerated	0.3620551496902702	0.6364297277092559
OG0002151_1 	9	9	108827	constrained	0.3620876596526693	0.6363371129284205
OG0000704_2 	8	8	65946	accelerated	0.36214478512722525	0.6362877911350848
OG0004227_1 	9	9	267920	accelerated	0.3623320394147507	0.6364670748797678
OG0003224_1 	10	9	2945157	accelerated	0.3627165765523498	0.6369927369549732
OG0004214_1 	9	9	267920	accelerated	0.36307106598984773	0.6374653953639334
OG0004441_1 	10	9	2945157	accelerated	0.36319465099886317	0.6375325142915416
OG0001082_1 	6	8	6538	accelerated	0.36341388803915575	0.6377674647002947
OG0005462_1 	9	9	267920	accelerated	0.36342938190504626	0.6376448328514894
OG0005449_1 	10	8	712130	accelerated	0.3636034275025909	0.6378003757672267
OG0003096_1 	10	9	2945157	accelerated	0.3636428457924695	0.6377197499938847
OG0000993_2 	10	9	2945157	accelerated	0.36374063374743815	0.6377415008121163
OG0004194_1 	9	8	12817	accelerated	0.3637640449438202	0.637632868266931
OG0003508_1 	8	9	40822	accelerated	0.36377443535348586	0.6375014682438259
OG0005238_1 	10	9	2945157	accelerated	0.3638452125326129	0.6374759306605878
OG0007583_1 	5	8	6538	accelerated	0.3640256959314775	0.6376425710394478
OG0001603_1 	3	9	12817	accelerated	0.36428905884189167	0.6379542744408181
OG0000725_1 	10	8	712130	constrained	0.36463157421735676	0.638404413462128
OG0001729_1 	9	6	6538	constrained	0.36463750382379934	0.6382651783594931
OG0003868_1 	10	9	2945157	accelerated	0.36466826115359907	0.6381694570187983
OG0007231_1 	9	8	23647	constrained	0.3647665764546685	0.6381919792785005
OG0001552_2 	10	9	2945157	constrained	0.36477264778963225	0.6380531396582584
OG0003459_1 	9	9	427482	constrained	0.3649042532785006	0.6381338955132572
OG0008429_1 	3	8	23647	constrained	0.3652740189445196	0.6386310036274853
OG0004540_1 	10	8	1142981	constrained	0.3653319194952178	0.6385827537350296
OG0006381_1 	9	9	427482	accelerated	0.36537210923500874	0.6385035760122322
OG0002464_1 	9	8	23647	constrained	0.36552774018944517	0.6386261266608108
OG0005783_1 	9	9	427482	accelerated	0.36555457305804684	0.6385236450352085
OG0003784_1 	8	9	40822	accelerated	0.365703086722195	0.6386337046359771
OG0001960_1 	9	8	65946	constrained	0.36590543778242807	0.6388377079936781
OG0004241_1 	10	8	712130	accelerated	0.3661591693558126	0.6391313007521768
OG0006967_1 	8	8	6538	accelerated	0.36616702355460384	0.6389956773199383
OG0002913_1 	10	7	177756	accelerated	0.36625185651919523	0.6389944210095466
OG0002576_2 	4	9	6538	accelerated	0.36627906976744184	0.6388926604607713
OG0002106_1 	9	9	177756	accelerated	0.36628862035599363	0.6387601460282317
OG0003571_1 	10	9	2945157	constrained	0.3663881764219742	0.6387846147749126
OG0002202_1 	10	8	427482	constrained	0.36644178495569424	0.6387289829251063
OG0005237_1 	10	9	2945157	accelerated	0.3664617194110449	0.6386146948859296
OG0004608_1 	10	7	177756	constrained	0.3666025359750678	0.6387110662929277
OG0007115_1 	9	7	65946	constrained	0.36672428957025444	0.6387741881530388
OG0008082_1 	4	9	108827	accelerated	0.36678734861154505	0.6387350680297575
OG0005090_1 	10	8	427482	constrained	0.36686753188423427	0.6387257798702438
OG0002626_1 	10	7	6538	accelerated	0.3670847353930866	0.6389549961899239
OG0008295_1 	3	8	6538	accelerated	0.3671970624235006	0.639001598145649
OG0002713_1 	10	9	2945157	accelerated	0.367457934202288	0.6393066178795456
OG0008703_1 	5	6	23647	accelerated	0.3675885984944599	0.6393850121460459
OG0002600_1 	10	9	2945157	constrained	0.3678169583649954	0.6396332624046916
OG0000811_2 	10	9	2945157	accelerated	0.3678789656750696	0.6395921775202735
OG0005148_1 	10	9	2945157	accelerated	0.3678803238411109	0.6394456920570764
OG0001330_1 	10	9	2945157	constrained	0.3678862244097616	0.6393071684775499
OG0005901_1 	10	7	65946	constrained	0.36789591799599686	0.6391752992584555
OG0003632_1 	9	8	40822	accelerated	0.36793885649894664	0.6391012370210772
OG0001979_1 	10	8	1142981	accelerated	0.36816935468348366	0.6393529202815483
OG0005565_1 	10	9	2945157	constrained	0.36825835963066256	0.6393588303304089
OG0004629_1 	10	9	2945157	constrained	0.36829231357417547	0.639269181985944
OG0000526_2 	4	8	6538	accelerated	0.3683083511777302	0.6391484839559636
OG0007779_1 	8	5	6538	accelerated	0.3683083511777302	0.6390000174091677
OG0004451_1 	10	9	2945157	accelerated	0.36854989969943786	0.6392705993625409
OG0000138_3 	4	7	6538	accelerated	0.3686142551238911	0.6392337756025871
OG0005501_1 	9	9	108827	accelerated	0.36877894582077486	0.6393709253331865
OG0002327_1 	10	9	2945157	accelerated	0.3688154211604986	0.639285769470356
OG0005243_1 	9	8	23647	accelerated	0.369142277110472	0.6397038672246207
OG0000532_1 	10	8	712130	constrained	0.36915878663966817	0.6395840819790494
OG0002708_1 	10	9	2945157	accelerated	0.3692690486182698	0.6396267449280746
OG0000307_5 	8	8	6538	accelerated	0.3695319669623738	0.6399337494184952
OG0003076_1 	9	9	177756	accelerated	0.3697540448704967	0.640169902906291
OG0001033_1 	9	4	6538	constrained	0.3698378709085347	0.6401666414405204
OG0009471_1 	3	6	6538	accelerated	0.3698378709085347	0.6400183173808724
OG0002051_1 	10	9	2945157	accelerated	0.3700112863598026	0.6401700944686972
OG0006951_1 	9	7	6538	constrained	0.37014377485469563	0.6402510084274483
OG0004481_1 	10	9	2945157	accelerated	0.37024760725097683	0.6402823289089016
OG0005932_1 	10	8	1142981	constrained	0.37032759749008737	0.640272413345709
OG0003888_1 	10	9	2945157	constrained	0.37035603426088715	0.6401733903944842
OG0003865_1 	10	9	2945157	accelerated	0.37035897686635777	0.6400303559034767
OG0006996_1 	9	8	6538	accelerated	0.37044967880085655	0.6400390124829048
OG0001551_2 	9	8	65946	accelerated	0.37045461438146365	0.6398995177648362
OG0004353_1 	10	9	2945157	accelerated	0.37056338085556306	0.6399393969040926
OG0005568_1 	9	9	108827	accelerated	0.37058001911343086	0.6398201948123474
OG0006674_1 	10	7	177756	accelerated	0.3707412574823349	0.6399506475931498
OG0007615_1 	8	8	6538	constrained	0.3707555827470174	0.6398275063626324
OG0000365_4 	4	8	6538	accelerated	0.3710614866931783	0.640207494597216
OG0000538_2 	9	6	6538	accelerated	0.3710614866931783	0.6400596406723669
OG0000006_6 	7	5	6538	constrained	0.37106148669317834	0.6399118550245553
OG0000139_1 	3	4	6538	constrained	0.3712538226299694	0.6400957528216162
OG0007415_1 	8	7	6538	constrained	0.37136739063933927	0.640143789680412
OG0003663_1 	10	9	2945157	constrained	0.37144663492652025	0.6401326525764144
OG0007591_1 	4	9	23647	constrained	0.37144790257104193	0.6399871705428172
OG0005151_1 	10	9	2945157	accelerated	0.3714570541106933	0.6398553360592178
