Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
OG0008120_1 	3	10	5334	accelerated	0.3648293963254593	0.6355613691345431
OG0007212_1 	7	8	10348	constrained	0.3649014302280634	0.635538782626422
OG0002568_1 	6	11	665891	constrained	0.36503898506673715	0.6356302960745212
OG0000288_2 	7	9	5334	constrained	0.36520434945631797	0.6357701794842583
OG0003752_1 	8	11	1546851	constrained	0.36526335251625547	0.6357248805316671
OG0003573_1 	8	11	1546851	accelerated	0.3653060432882522	0.6356512184468843
OG0000755_2 	7	4	5334	constrained	0.3655793025871766	0.6359786983351139
OG0006789_1 	6	10	5334	accelerated	0.36557930258717664	0.6358307619084251
OG0007826_1 	6	7	5334	accelerated	0.36557930258717664	0.6356828942893767
OG0004608_1 	7	10	117235	accelerated	0.3656277189211321	0.635619263978913
OG0006065_1 	7	10	28423	accelerated	0.3656322567025544	0.6354794010611342
OG0001340_2 	7	10	117235	accelerated	0.3656680769755698	0.6353939603872496
OG0005932_1 	8	10	665891	accelerated	0.36566810034119857	0.6352463722702466
OG0000451_3 	8	11	1546851	constrained	0.3659162872964751	0.6355298676227048
OG0002111_1 	8	11	1546851	constrained	0.36666619258860844	0.6366844221981015
OG0007444_1 	8	5	5334	constrained	0.36670416197975253	0.6366025119857464
OG0000334_2 	7	10	44527	constrained	0.3668253683075817	0.6366651065078432
OG0008325_1 	8	3	44527	constrained	0.3669510552312528	0.636735446731046
OG0006864_1 	7	9	10348	accelerated	0.3670274449168921	0.6367202333279819
OG0006849_1 	7	9	5334	accelerated	0.3670791151106112	0.6366621534869032
OG0004540_1 	8	10	665891	accelerated	0.3672058964870969	0.6367343432360908
OG0003647_1 	8	10	72887	constrained	0.36733069915486777	0.636803069228135
OG0007230_1 	7	9	28423	constrained	0.36757669575007035	0.6370818159766518
OG0002692_1 	7	10	44527	constrained	0.3678135106000719	0.6373445234662196
OG0004335_1 	8	9	5334	constrained	0.3678290213723285	0.6372237240039157
OG0007848_1 	7	5	5334	constrained	0.3678290213723285	0.6370761160066944
OG0003279_1 	8	11	1546851	constrained	0.36788026339776914	0.6370173064903011
OG0003586_1 	8	9	44527	constrained	0.36790334171757094	0.6369097675439402
OG0004031_1 	8	11	1546851	constrained	0.36797981979000066	0.6368947019837581
OG0006293_1 	7	11	117235	constrained	0.36804394554573683	0.6368582691148981
OG0001350_1 	7	11	117235	constrained	0.3681804223958511	0.6369470194941644
OG0002301_1 	7	9	5334	accelerated	0.36857892763404576	0.637488929428582
OG0003803_1 	7	11	314555	accelerated	0.36865764643047894	0.6374776184922968
OG0002411_1 	8	10	190747	constrained	0.3686749009163923	0.6373600541391596
OG0007942_1 	6	7	5334	accelerated	0.36895388076490443	0.637694906721958
OG0001664_2 	8	8	28423	constrained	0.3689579962006614	0.6375546423832552
OG0008297_1 	8	4	17415	accelerated	0.3690134374641093	0.6375031127354772
OG0002664_1 	8	10	665891	accelerated	0.3691251381613725	0.637548777554304
OG0001979_1 	8	10	665891	constrained	0.36918188180100736	0.6374995219921783
OG0003224_1 	8	11	1546851	constrained	0.369188718838526	0.6373641308602306
OG0006252_1 	8	11	1546851	constrained	0.3692378505645623	0.6373018025556862
OG0000526_2 	7	5	5334	constrained	0.36932883389576304	0.6373117219105977
OG0003632_1 	7	10	28423	constrained	0.3695468618069237	0.6375408135049304
OG0001897_1 	7	11	117235	accelerated	0.3695856150945971	0.637460586865583
OG0005151_1 	8	11	1546851	constrained	0.3695908232279285	0.6373225519546175
OG0005901_1 	7	10	72887	accelerated	0.3696183080426968	0.6372229857586451
OG0003332_1 	7	10	28423	constrained	0.36994300992049534	0.6376357503862479
OG0004677_1 	8	11	1546851	constrained	0.36995931117320097	0.6375168862968481
OG0004843_1 	7	10	28423	constrained	0.3702504925415142	0.6378716434868438
OG0004300_1 	8	11	1546851	constrained	0.37028642503339015	0.6377865929450951
OG0000826_2 	7	9	5334	accelerated	0.370453693288339	0.6379277440619325
OG0006285_1 	8	10	72887	constrained	0.37062342223685657	0.6380730665588249
OG0003714_1 	8	11	1546851	accelerated	0.3706550128002897	0.6379805549511431
OG0002167_1 	8	11	1546851	constrained	0.3709652186167868	0.6383675350052278
OG0004451_1 	8	11	1546851	constrained	0.37108546205155984	0.6384275195028792
OG0001922_1 	8	10	190747	constrained	0.3710864596221192	0.6382823691268888
OG0001891_1 	8	10	665891	accelerated	0.37110745350569463	0.638171672001398
OG0006674_1 	7	10	117235	constrained	0.37124481823299615	0.6382610958675815
OG0002051_1 	8	11	1546851	constrained	0.3713220701006295	0.6382471535959556
OG0006381_1 	8	10	941109	constrained	0.37147623550913283	0.638365390232541
OG0000735_2 	6	10	117235	accelerated	0.37151972157772617	0.6382934187124675
OG0000594_1 	7	10	10348	constrained	0.37185929648241206	0.6387300619800126
OG0002063_1 	7	10	28423	constrained	0.3719833954830085	0.6387964740529294
OG0007708_1 	6	10	17415	accelerated	0.3721143907201102	0.6388746956175119
OG0002987_1 	8	10	72887	constrained	0.37224234441883436	0.6389476605187384
OG0002464_1 	8	9	17415	accelerated	0.3725737912024808	0.6393698041819942
OG0005479_1 	8	11	1546851	accelerated	0.372599622456104	0.6392674109922647
OG0000475_2 	8	11	1546851	constrained	0.3729524676409402	0.639725992326522
OG0005501_1 	8	10	72887	constrained	0.3729557677532653	0.639584925571368
OG0001253_1 	6	6	5334	constrained	0.37307836520434945	0.6396484605899841
OG0004002_1 	8	9	17415	constrained	0.37333486449242076	0.639941490557045
OG0007649_1 	3	10	5334	accelerated	0.3734533183352081	0.6399978137044123
OG0002713_1 	8	11	1546851	constrained	0.37351877543051676	0.6399633097832204
OG0000141_1 	4	4	5334	constrained	0.37382827146606673	0.6403468466785295
OG0008335_1 	8	4	5334	constrained	0.37382827146606673	0.6402001799706324
OG0006967_1 	7	9	5334	constrained	0.37382827146606673	0.6400535804331993
OG0005716_1 	7	11	117235	constrained	0.3742024634071446	0.6405475775859021
OG0001056_1 	5	11	5334	constrained	0.3742032245969254	0.6404022683248366
OG0005998_1 	8	10	665891	accelerated	0.3743542457590465	0.6405141179726295
OG0002626_1 	6	11	5334	constrained	0.374578177727784	0.6407506371243745
OG0009471_1 	6	3	5334	constrained	0.37467216185837393	0.640764811119639
OG0005975_1 	8	10	665891	accelerated	0.37484982459512706	0.6409220531666511
OG0005249_1 	8	9	5334	constrained	0.3749531308586427	0.6409521169250277
OG0004212_1 	7	10	117235	accelerated	0.37519832130610575	0.641224651064172
OG0003284_1 	8	10	314555	accelerated	0.37520425745658936	0.641088261655146
OG0005784_1 	7	11	314555	constrained	0.37529247202441507	0.6410924864808205
OG0007250_1 	3	11	190747	accelerated	0.37532635022490646	0.6410039106056705
OG0000768_3 	7	10	117235	constrained	0.37543075505817325	0.6410357971157711
OG0001551_2 	7	10	44527	constrained	0.37549407114624506	0.6409975273882362
OG0008585_1 	7	5	5334	constrained	0.37570303712035996	0.6412078540399296
OG0004656_1 	7	11	314555	accelerated	0.3757049753616277	0.6410648335871497
OG0004973_1 	8	8	44527	accelerated	0.37578044288730184	0.6410473126781555
OG0008033_1 	8	4	314555	constrained	0.37578836274858857	0.6409145958647803
OG0004361_1 	8	10	665891	accelerated	0.37583497525109333	0.6408479156105872
OG0005673_1 	8	11	1546851	constrained	0.376018028757575	0.6410138625217483
OG0005516_1 	8	11	1546851	constrained	0.3763722943611001	0.6414715397624676
OG0000871_2 	7	11	72887	accelerated	0.376396015695744	0.6413657724150132
OG0001033_1 	4	9	5334	accelerated	0.37645294338207724	0.6413166228452475
OG0005949_1 	8	10	665891	accelerated	0.3766669469940891	0.6415350256662423
OG0006251_1 	7	11	314555	constrained	0.37668489318413023	0.6414194821994401
OG0003699_1 	8	11	1546851	constrained	0.3769709256546479	0.6417603850454924
OG0005611_1 	8	11	1546851	constrained	0.3769748044751245	0.6416208998544288
OG0000410_2 	8	11	1546851	constrained	0.3771299572941866	0.6417388918271809
OG0003841_1 	7	10	5334	accelerated	0.3772028496437946	0.6417168843655636
OG0003468_1 	8	11	1546851	constrained	0.3772437360281654	0.6416404491088701
OG0005524_1 	7	11	117235	constrained	0.37734143095977346	0.6416606502811522
OG0005148_1 	8	11	1546851	constrained	0.37767816392153924	0.6420872286587879
OG0002446_1 	8	9	117235	constrained	0.3778361595414378	0.6422098124326735
OG0000084_5 	8	11	1546851	constrained	0.37795743899585094	0.6422699480390858
OG0007570_1 	8	6	44527	constrained	0.37796442687747034	0.6421358827000331
OG0004360_1 	8	11	1546851	constrained	0.37798846955966336	0.6420308466373473
OG0002500_1 	8	10	665891	accelerated	0.37806958527560186	0.642022777448484
OG0007671_1 	5	10	665891	accelerated	0.3782554762283782	0.6421925966756548
OG0003926_1 	8	10	314555	constrained	0.3784254631925635	0.6423353435393411
OG0005568_1 	8	10	72887	constrained	0.3784985182746131	0.6423135318064644
OG0005117_1 	8	6	17415	accelerated	0.3785459974732973	0.6422483374422155
OG0007046_1 	8	9	117235	accelerated	0.37855497739486477	0.6421178688705543
OG0000424_3 	8	11	1546851	constrained	0.37856770675082846	0.641993817957801
OG0000096_3 	8	11	1546851	accelerated	0.3786687698792377	0.6420195901104445
OG0006996_1 	7	10	5334	constrained	0.3787026621672291	0.6419314905972279
OG0005468_1 	8	11	1546851	constrained	0.37885603240625215	0.6420459098598249
OG0001156_2 	8	10	941109	constrained	0.37886113206745226	0.6419090606091866
OG0000906_3 	8	11	1546851	constrained	0.3791159133781811	0.6421952162049526
OG0003670_1 	8	11	1546851	accelerated	0.37945100980062574	0.6426172594064051
OG0004363_1 	8	11	1546851	constrained	0.37987616219158526	0.6431915907396927
OG0004433_1 	8	11	1546851	constrained	0.3802446501368577	0.6436697416964647
OG0006452_1 	6	11	450660	accelerated	0.3803300078108358	0.643668508013042
OG0003086_1 	8	11	1546851	accelerated	0.3804323653383672	0.643696038840229
OG0007400_1 	8	8	5334	constrained	0.3805774278215223	0.6437957981496657
OG0004113_1 	8	10	665891	accelerated	0.3807487144985343	0.6439398639008236
OG0006917_1 	7	10	117235	accelerated	0.3808857649788454	0.6440259757455511
OG0000446_3 	6	9	5334	accelerated	0.38095238095238093	0.6439929804162225
OG0001068_2 	7	8	5334	constrained	0.38095238095238093	0.6438474123826746
OG0001416_1 	7	5	5334	constrained	0.38095238095238093	0.643701910142588
OG0001068_1 	8	3	44527	constrained	0.3810507409070498	0.6437226366385024
OG0005163_1 	8	6	44527	constrained	0.381198347107438	0.6438265284215754
OG0001135_2 	8	10	72887	constrained	0.38135221161233673	0.6439409408819877
OG0004695_1 	7	11	314555	constrained	0.3814304516178256	0.6439276330427821
OG0000139_1 	4	3	5334	accelerated	0.381470367591898	0.6438496475134585
OG0005091_1 	7	11	314555	accelerated	0.3815482435224925	0.6438357519335762
OG0007779_1 	4	9	5334	constrained	0.3817022872140982	0.6439503613492357
OG0005706_1 	8	11	1546851	constrained	0.3819358158646343	0.644198983807776
OG0000307_5 	8	8	5334	constrained	0.3820772403449569	0.6442921799862974
OG0003170_1 	7	11	314555	constrained	0.3822951570139688	0.6445142928959289
OG0004009_1 	8	9	5334	constrained	0.38245219347581555	0.6446336904009632
OG0003868_1 	8	11	1546851	constrained	0.3825150530557994	0.6445943321384296
OG0006139_1 	8	6	5334	constrained	0.38282714660667416	0.6449748930099376
OG0006406_1 	6	10	5334	constrained	0.38282714660667416	0.6448295956697686
OG0005209_1 	8	10	72887	constrained	0.3828339369992317	0.6446957988610936
OG0003204_1 	8	9	17415	constrained	0.3828663298116674	0.6446051673050748
OG0003313_1 	7	11	117235	accelerated	0.38306293396113755	0.6447909854181507
OG0001082_1 	7	7	5334	constrained	0.38320209973753283	0.6448800584599444
OG0001263_1 	4	6	5334	constrained	0.38320209973753283	0.6447349459355385
OG0003677_1 	7	11	314555	accelerated	0.3838499443649658	0.6456796476978288
OG0000031_7 	8	10	190747	accelerated	0.38395965272826404	0.645718921153673
OG0002327_1 	8	11	1546851	constrained	0.3840446012637197	0.6457165468065734
OG0003533_1 	8	8	10348	constrained	0.384228836490143	0.6458810724902876
OG0000006_6 	5	7	5334	accelerated	0.3843269591301087	0.645900803195285
OG0007867_1 	7	7	5334	accelerated	0.3843269591301087	0.6457556569473759
OG0006187_1 	8	10	72887	constrained	0.3843705411041598	0.6456837869772641
OG0006292_1 	6	11	450660	constrained	0.3844238723306055	0.6456283228697074
OG0006966_1 	8	7	5334	constrained	0.3847019122609674	0.6459501904278583
OG0001206_1 	7	9	10348	accelerated	0.3848086586780054	0.6459843603357536
OG0005546_1 	8	8	17415	constrained	0.38481855764813966	0.6458559720617599
OG0002756_1 	8	11	1546851	constrained	0.3848565676834779	0.6457748107202343
OG0006083_1 	8	10	72887	constrained	0.3849467676435078	0.6457812388760394
OG0004008_1 	8	10	190747	constrained	0.38496864973682554	0.64567308077215
OG0001873_1 	7	11	117235	constrained	0.38505237299123135	0.6456686685031255
OG0003436_1 	7	7	5334	accelerated	0.38507686539182606	0.6455649602095703
OG0003883_1 	8	10	72887	constrained	0.3850839644385907	0.645432145731303
OG0004623_1 	8	10	665891	accelerated	0.38513383632082276	0.6453710654797831
OG0004797_1 	8	6	10348	constrained	0.385195206803247	0.6453292765556526
OG0007884_1 	3	11	5334	constrained	0.3854518185226847	0.6456145266787888
OG0004913_1 	7	10	117235	constrained	0.38548934645763316	0.6455327756917634
OG0000811_2 	8	11	1546851	constrained	0.38570473642768394	0.645748838842318
OG0000820_2 	8	7	5334	constrained	0.3858267716535433	0.6458085452548787
OG0004967_1 	7	7	5334	constrained	0.3858267716535433	0.645664004398734
OG0001189_2 	8	10	665891	accelerated	0.3860589168148397	0.6459079259397084
OG0001786_1 	6	10	117235	constrained	0.38607983623336745	0.6457984195787222
OG0004618_1 	7	10	28423	constrained	0.38608218406980016	0.645657904336814
OG0006270_1 	8	11	1546851	constrained	0.38614821490216966	0.6456239272861186
OG0007040_1 	8	8	44527	accelerated	0.3862462381529893	0.6456434434763919
OG0002128_1 	6	5	5334	constrained	0.38657667791526057	0.6460513680760848
OG0003888_1 	8	11	1546851	accelerated	0.38662434382353705	0.6459866410656059
OG0004809_1 	8	11	1546851	constrained	0.3866498756838037	0.6458849688310546
OG0006752_1 	8	9	44527	constrained	0.3868577075098814	0.646087799654095
OG0000697_2 	8	11	1546851	accelerated	0.38689327920146876	0.6460029139324212
OG0005829_1 	4	11	28423	constrained	0.387278356318604	0.6465015115414607
OG0003571_1 	8	11	1546851	accelerated	0.38757984019032354	0.6468603716747877
OG0003338_1 	6	10	17415	constrained	0.38768948093706934	0.6468989620545564
OG0006853_1 	8	9	5334	constrained	0.3877015373078365	0.6467747421799852
OG0000538_2 	6	9	5334	constrained	0.3877015373078365	0.6466304694291085
OG0004209_1 	8	11	1546851	constrained	0.3879816040474199	0.6469532679443707
OG0005503_1 	8	11	1546851	constrained	0.38808633220028677	0.6469836133470556
OG0002295_1 	8	9	44527	constrained	0.3882500898311175	0.6471123320702776
OG0003461_1 	7	11	72887	constrained	0.38845900559762925	0.6473162435599451
OG0000625_2 	3	11	450660	constrained	0.3886593500228553	0.6475057843406615
OG0007032_1 	7	7	5334	accelerated	0.3892013498312711	0.6482643111357572
OG0004224_1 	8	11	1546851	constrained	0.3892693724456351	0.6482332066316289
OG0006495_1 	8	10	665891	accelerated	0.389419842375895	0.6483393813058488
OG0002481_1 	8	11	1546851	constrained	0.38993394368728435	0.6490507784839326
OG0006857_1 	7	8	5334	constrained	0.38995125609298836	0.6489351306047795
OG0007707_1 	8	7	5334	accelerated	0.3899512560929884	0.6487907302641911
OG0005244_1 	8	7	5334	accelerated	0.390326209223847	0.6492700926288552
OG0001695_1 	4	3	5334	constrained	0.39070116235470564	0.6497492417540334
OG0004114_1 	8	5	5334	constrained	0.39070116235470564	0.6496047567102811
OG0005190_1 	7	10	5334	constrained	0.39070116235470564	0.6494603359106568
OG0006824_1 	3	8	5334	constrained	0.39070116235470564	0.6493159793123214
OG0008675_1 	7	3	5334	accelerated	0.39070116235470564	0.6491716868724742
OG0009024_1 	6	3	5334	constrained	0.39070116235470564	0.6490274585483523
OG0005634_1 	8	11	1546851	constrained	0.3908583959008625	0.6491444305088292
OG0004867_1 	8	11	1546851	accelerated	0.3908665408187013	0.649013796513753
OG0001427_1 	8	11	1546851	constrained	0.39101484166008343	0.6491158905622655
OG0006504_1 	8	10	665891	accelerated	0.3912069296938825	0.6492906133898245
OG0000492_2 	8	10	72887	constrained	0.39131269893535287	0.6493220261739089
OG0005519_1 	7	11	117235	constrained	0.3913473677027534	0.6492354711145967
OG0006584_1 	7	10	117235	accelerated	0.39160994250814607	0.6495269609878901
OG0001893_1 	7	11	117235	accelerated	0.3920876196325298	0.650175012639704
OG0009054_1 	7	3	5334	accelerated	0.3922009748781402	0.6502187780851119
OG0005322_1 	7	9	44527	constrained	0.3922475745598275	0.6501518765204678
OG0006893_1 	7	9	10348	constrained	0.3923463471202165	0.6501714621936744
OG0003859_1 	8	8	17415	constrained	0.3923977951309141	0.6501126333245834
OG0000649_1 	8	8	28423	constrained	0.39241486068111453	0.6499968793337823
OG0006676_1 	8	10	665891	accelerated	0.3924203469652554	0.6498620009433477
OG0007301_1 	8	6	5334	constrained	0.3925759280089989	0.6499756894869984
OG0003690_1 	8	11	1546851	constrained	0.39280556378009157	0.6502119106450619
OG0003719_1 	8	5	5334	constrained	0.39295088113985754	0.6503084856756783
OG0006820_1 	8	9	17415	constrained	0.3933164905833716	0.6507695065483226
OG0000105_4 	4	8	5334	accelerated	0.3933258342707162	0.6506409873544569
OG0006383_1 	8	10	941109	constrained	0.3933759071734441	0.6505798845246277
OG0006366_1 	7	11	72887	constrained	0.3934529689386456	0.6505634340456111
OG0008677_1 	8	3	44527	accelerated	0.3936576382338409	0.6507579396582862
OG0005451_1 	6	4	5334	constrained	0.3937007874015748	0.6506854083557858
OG0000017_1 	7	6	5334	constrained	0.39407574053243344	0.6511611739140343
OG0006800_1 	7	6	5334	constrained	0.39407574053243344	0.6510173026869212
OG0000690_1 	6	11	190747	constrained	0.3941849980078428	0.651053949658635
OG0005475_1 	8	11	1546851	constrained	0.39420193915165025	0.6509381402466627
OG0000882_2 	8	9	72887	constrained	0.39433102842717593	0.6510075291565455
OG0003702_1 	8	11	1546851	constrained	0.3946066294213705	0.6513187126233084
OG0005179_1 	7	11	117235	constrained	0.3947592889556109	0.65142688226023
OG0000684_1 	5	8	5334	constrained	0.3948256467941507	0.6513926215974989
OG0007325_1 	7	9	5334	constrained	0.3948256467941507	0.6512489214824321
OG0006386_1 	8	10	190747	constrained	0.3949357798165138	0.651286904651097
OG0007415_1 	7	8	5334	accelerated	0.39520059992500933	0.651579908630495
OG0000670_2 	8	11	1546851	constrained	0.39524146303936614	0.6515036197410363
OG0005196_1 	8	11	1546851	constrained	0.39526732184254315	0.6514026372970455
OG0002863_1 	8	10	941109	constrained	0.39535017160586966	0.6513956000654666
OG0005555_1 	8	11	1546851	constrained	0.39558150630114386	0.6516331620651361
OG0005584_1 	8	11	1546851	constrained	0.3960107624338823	0.6521965794533343
OG0006063_1 	6	10	10348	accelerated	0.39601855431001165	0.6520657851962028
OG0005785_1 	8	11	1546851	constrained	0.3960521365189655	0.6519775043488122
OG0003417_1 	7	9	117235	accelerated	0.3965843754798424	0.652709965983443
OG0006051_1 	7	8	5334	constrained	0.39670041244844395	0.6527572587757516
OG0001336_2 	3	11	5334	constrained	0.3969265367316342	0.6529856358949239
OG0005350_1 	7	10	10348	constrained	0.3969849246231156	0.6529380293460262
OG0002802_1 	8	9	28423	constrained	0.39705882352941174	0.6529159497535544
OG0008220_1 	3	4	5334	constrained	0.39730134932533734	0.653171105740006
OG0002286_1 	8	10	190747	constrained	0.3975716652337115	0.6534718269844936
OG0007000_1 	8	5	5334	accelerated	0.3975993998499625	0.6533737830061911
OG0000519_2 	7	4	5334	constrained	0.39782527184101985	0.6536013090651077
OG0001729_1 	6	9	5334	accelerated	0.3978252718410199	0.6534577235402693
OG0001847_1 	8	10	1546851	constrained	0.39794914362330025	0.6535176250541216
OG0001870_1 	7	10	117235	constrained	0.39808591217714695	0.6535986748679243
OG0006900_1 	7	9	10348	constrained	0.3981445689988404	0.653551469243541
OG0004583_1 	7	10	117235	accelerated	0.3981506755834584	0.653418042435803
OG0001229_1 	7	10	17415	constrained	0.39825447864033076	0.6534449718660857
OG0004878_1 	8	11	1546851	accelerated	0.39850275400170676	0.6537088836486971
OG0004676_1 	8	10	72887	accelerated	0.3985676261559147	0.6536718887404637
OG0007302_1 	8	6	44527	constrained	0.3985806683435142	0.6535499248255385
OG0005824_1 	8	10	72887	accelerated	0.39859506626787033	0.6534302368964847
OG0002775_1 	7	9	17415	constrained	0.3987138263665595	0.6534816483434382
OG0005507_1 	7	10	10348	constrained	0.3987243911867027	0.6533557468557915
OG0000418_2 	8	10	665891	constrained	0.39882323613067544	0.653374525974816
OG0000085_6 	7	10	117235	accelerated	0.3989115785522971	0.6533760948161063
OG0004840_1 	8	11	1546851	constrained	0.39913579879782424	0.653600168114615
OG0002753_1 	8	11	1546851	constrained	0.399302588078316	0.6537301184719879
OG0000486_2 	8	8	28423	constrained	0.39931044188010134	0.6535998629460416
OG0003977_1 	7	11	314555	accelerated	0.3994277539341917	0.653648788830368
OG0000544_2 	8	6	44527	accelerated	0.3995418407222746	0.6536924164289819
OG0002703_1 	8	11	1546851	constrained	0.4000369780885431	0.6543593273174441
OG0003687_1 	8	10	665891	accelerated	0.40005826805709066	0.6542510214923155
OG0001384_1 	6	7	5334	constrained	0.40044994375703036	0.6547483554496646
OG0000207_6 	7	9	28423	accelerated	0.40053479698824856	0.6547439171580968
OG0004202_1 	7	10	28423	constrained	0.4005487933581932	0.6546236782380789
OG0004779_1 	8	10	72887	constrained	0.40061464164197125	0.6545882158122855
OG0001285_2 	8	8	17415	accelerated	0.4008269208682669	0.6547919788796224
OG0005442_1 	6	11	10348	constrained	0.4010436799381523	0.6550029696150208
OG0000224_4 	8	11	1546851	constrained	0.4012626853591335	0.6552175362372225
OG0004767_1 	8	11	1546851	accelerated	0.4014403558221923	0.6553645284896358
OG0004305_1 	7	11	72887	accelerated	0.40161347858299257	0.6555040339150918
OG0006859_1 	8	8	10348	constrained	0.40162350212601466	0.6553773298551313
OG0003414_1 	8	10	665891	accelerated	0.40216973424960356	0.6561254861410181
OG0005687_1 	6	11	190747	constrained	0.40220605196384757	0.6560415904305602
OG0005653_1 	8	11	1546851	constrained	0.4022841080846255	0.656025796324699
OG0006606_1 	7	10	72887	accelerated	0.4024092418297066	0.6560867643176442
OG0005331_1 	8	10	72887	constrained	0.4027274722862474	0.6564624613656577
OG0004530_1 	7	11	314555	constrained	0.40296922685656156	0.6567133629482368
OG0002902_1 	7	8	5334	constrained	0.40307461567304087	0.6567419702304045
OG0004577_1 	8	11	1546851	constrained	0.4033094096305941	0.6569813629211224
OG0002665_1 	8	10	665891	accelerated	0.4034342111586333	0.6570415153197782
OG0002949_1 	8	11	1546851	constrained	0.40343870364647916	0.6569057463337815
OG0003182_1 	6	7	5334	constrained	0.40344956880389954	0.6567804106132717
OG0003931_1 	8	10	72887	constrained	0.40346833497969486	0.6566679888208922
OG0004689_1 	7	11	117235	accelerated	0.40348363102854123	0.6565499693580855
OG0000867_2 	8	11	1546851	constrained	0.40363781643094215	0.6566579533190066
OG0004807_1 	7	11	314555	constrained	0.4039674465920651	0.6570512504174181
OG0005522_1 	8	11	1546851	accelerated	0.404048253213002	0.6570397540829961
OG0008024_1 	7	6	5334	constrained	0.4041994750656168	0.6571427430018736
OG0007957_1 	8	5	5334	accelerated	0.4041994750656168	0.6569998858838297
OG0004346_1 	8	11	1546851	constrained	0.40425196300639615	0.6569423880458213
OG0000527_2 	8	7	28423	constrained	0.4043062200956938	0.6568877895818127
OG0004023_1 	7	11	314555	accelerated	0.4045271022095056	0.657103876432864
OG0001940_1 	8	9	44527	constrained	0.40455443765720445	0.6570055452569327
OG0007820_1 	7	6	5334	constrained	0.40457442819647543	0.6568953310803576
OG0000740_2 	8	9	44527	constrained	0.40468918433345313	0.6569389994053906
OG0000620_2 	8	10	72887	constrained	0.4047579848534738	0.656908064412725
OG0002475_2 	7	11	72887	constrained	0.404812863571507	0.656854553151944
OG0003063_1 	8	9	44527	accelerated	0.4048421147194897	0.6567594905093567
OG0000145_1 	3	4	5334	constrained	0.4049493813273341	0.6567910030768931
OG0001581_1 	7	11	72887	accelerated	0.40504349257744976	0.656801169811666
OG0005063_1 	8	10	665891	constrained	0.40512153586006183	0.6567852826595149
OG0003285_1 	7	10	44527	constrained	0.4052281710384477	0.6568157456870742
OG0003404_1 	7	9	5334	accelerated	0.4053243344581927	0.6568292259956452
OG0008034_1 	7	4	5334	constrained	0.4053243344581927	0.6566869011362746
OG0002788_1 	8	11	1546851	constrained	0.4054013868076144	0.6566694473917966
OG0007102_1 	7	10	117235	constrained	0.4056534570702332	0.6569354339428489
OG0000379_2 	8	10	72887	accelerated	0.4057020552643855	0.6568718638397164
OG0001001_2 	7	11	117235	constrained	0.4057627349960763	0.6568278782346098
OG0006326_1 	8	11	1546851	accelerated	0.4060174290812236	0.657097904164569
OG0003492_1 	7	11	72887	constrained	0.4062945889584019	0.6574041639562802
OG0005840_1 	8	11	1546851	constrained	0.4063697989865935	0.6573835973653742
OG0000950_3 	8	11	1546851	accelerated	0.4066833027333143	0.6577484435511554
OG0003135_1 	7	11	117235	accelerated	0.40684443079652666	0.6578667407148853
OG0003923_1 	7	11	72887	constrained	0.4071177697288991	0.6581663922730765
OG0008654_1 	6	3	5334	constrained	0.40733807562710594	0.6583801970306682
OG0003527_1 	6	11	10348	accelerated	0.4074217240046386	0.6583730776707765
OG0005767_1 	7	11	117235	constrained	0.40745163601624074	0.6582791448775782
OG0002528_1 	7	10	117235	accelerated	0.40773154545609636	0.6585890614334051
OG0002813_1 	8	11	1546851	accelerated	0.4079090274365804	0.6587334337242574
OG0004439_1 	4	11	5334	accelerated	0.40794900637420317	0.658655737564223
OG0002027_2 	8	7	72887	accelerated	0.408061904892572	0.6586957821420036
OG0008171_1 	7	6	5334	constrained	0.40832395950506184	0.65897652605641
OG0001177_1 	6	11	190747	constrained	0.4090003564912869	0.659925693889804
OG0008233_1 	3	9	5334	accelerated	0.4090738657667792	0.6599018973760966
OG0004644_1 	8	11	1546851	accelerated	0.40907398308810217	0.6597597436474849
OG0006956_1 	8	9	44527	accelerated	0.4091991196155056	0.6598192403202794
OG0007868_1 	8	4	5334	constrained	0.4094488188976378	0.660079521107727
OG0006177_1 	8	11	1546851	constrained	0.4095801694010196	0.6601489386961465
OG0002644_1 	8	11	1546851	constrained	0.4098865962186672	0.6605004482601238
OG0004901_1 	8	11	1546851	constrained	0.4100120114140757	0.6605601830086284
OG0005815_1 	8	11	1546851	accelerated	0.41004758087455717	0.6604751749674848
OG0005425_1 	8	10	1546851	constrained	0.4101803258976537	0.6605466932450477
OG0000445_2 	8	9	5334	constrained	0.41019872515935507	0.6604340801069116
OG0006714_1 	8	10	665891	accelerated	0.4102581815560574	0.6603876046274793
OG0004038_1 	8	9	5334	constrained	0.41057367829021374	0.6607532054618873
OG0001538_2 	8	5	44527	constrained	0.41086907702672354	0.6610863113683693
OG0004284_1 	8	7	5334	accelerated	0.4109486314210724	0.661072056182306
OG0005273_1 	8	11	1546851	constrained	0.41097525183241945	0.6609726732525274
OG0000220_1 	4	4	5334	constrained	0.4110153615586362	0.66089502330622
OG0001179_2 	8	11	1546851	constrained	0.4111963445995829	0.6610438762784522
OG0002012_1 	8	11	1546851	constrained	0.41121056694133024	0.6609246365047993
OG0002981_1 	8	11	1546851	constrained	0.4112700421886374	0.660878165795066
OG0003695_1 	7	11	314555	constrained	0.4112919633774161	0.6607713816443791
